ID	Stromal_score	Immune_score	ESTIMATE_score	CancerType
TCGA-DH-A66B-01	-816.8791082	776.1410694	-40.7380388	LGG
TCGA-HT-A5R7-01	-1293.745596	-630.8001512	-1924.545747	LGG
TCGA-CS-5394-01	-1708.888807	-1179.862314	-2888.751121	LGG
TCGA-DH-A66D-01	-972.6531043	352.7764227	-619.8766816	LGG
TCGA-HT-7877-01	-1418.468902	-840.0543323	-2258.523234	LGG
TCGA-DU-6542-01	-850.5411525	428.3052527	-422.2358999	LGG
TCGA-QH-A6CS-01	-718.9915732	78.9889324	-640.0026409	LGG
TCGA-E1-A7YU-01	-1313.955846	-402.5776423	-1716.533489	LGG
TCGA-W9-A837-01	-1567.480566	-1041.271682	-2608.752248	LGG
TCGA-IK-7675-01	-1348.279107	-832.6079228	-2180.88703	LGG
TCGA-DU-7306-01	-897.6466937	-50.0823662	-947.7290599	LGG
TCGA-QH-A6X9-01	-1397.379384	-655.5396038	-2052.918988	LGG
TCGA-S9-A6U0-01	-1.1773161	1105.770403	1104.593087	LGG
TCGA-HT-7611-01	-860.6860499	118.1949531	-742.4910968	LGG
TCGA-S9-A6TY-01	-1834.082077	-1363.79865	-3197.880727	LGG
TCGA-DU-A7TB-01	-1338.931378	-747.1073448	-2086.038723	LGG
TCGA-IK-8125-01	-1279.436737	-595.9983026	-1875.435039	LGG
TCGA-WH-A86K-01	-1155.448211	-175.9242403	-1331.372452	LGG
TCGA-DH-5141-01	-1155.089461	-387.3800549	-1542.469516	LGG
TCGA-FG-A60L-01	-788.689703	535.7944353	-252.8952677	LGG
TCGA-DB-5280-01	-1075.342838	-507.7319911	-1583.074829	LGG
TCGA-S9-A7IX-01	-533.2326633	450.9959917	-82.2366715	LGG
TCGA-FG-5965-01	-997.4702438	188.9208784	-808.5493654	LGG
TCGA-P5-A5F6-01	-805.3059862	-383.9078231	-1189.213809	LGG
TCGA-DU-7007-01	-191.4437848	626.3933869	434.9496021	LGG
TCGA-HW-7490-01	-942.1771415	76.3244624	-865.8526791	LGG
TCGA-CS-6188-01	-677.0410699	358.5056661	-318.5354038	LGG
TCGA-CS-6668-01	-1838.998248	-1125.049189	-2964.047437	LGG
TCGA-DU-8165-01	-229.4300891	647.3767216	417.9466325	LGG
TCGA-HT-7692-01	-1404.141776	-440.7449582	-1844.886735	LGG
TCGA-TQ-A7RM-01	-1592.848619	-1234.336714	-2827.185333	LGG
TCGA-DU-8161-01	-266.042771	1021.396779	755.3540076	LGG
TCGA-P5-A736-01	-473.5704657	886.7247583	413.1542925	LGG
TCGA-DU-6401-01	-728.3710741	-53.6846565	-782.0557306	LGG
TCGA-HT-A74H-01	-413.4755356	377.1454313	-36.3301043	LGG
TCGA-TQ-A7RV-01	-1466.481691	-637.0861385	-2103.567829	LGG
TCGA-HT-7483-01	-944.4066685	-556.9122396	-1501.318908	LGG
TCGA-HT-7620-01	-1322.826006	-278.1460477	-1600.972054	LGG
TCGA-HT-7480-01	-1491.535879	-992.2828015	-2483.81868	LGG
TCGA-S9-A7J0-01	-1746.841752	-772.212123	-2519.053875	LGG
TCGA-TM-A84Q-01	-860.346568	470.57075	-389.7758179	LGG
TCGA-RY-A847-01	-975.2912177	107.0039905	-868.2872272	LGG
TCGA-TQ-A7RQ-01	-1765.756595	-1393.079233	-3158.835828	LGG
TCGA-TQ-A7RW-01	-781.5128392	677.3809797	-104.1318596	LGG
TCGA-FG-8191-01	-852.5893769	242.4497964	-610.1395805	LGG
TCGA-E1-A7YW-01	-1240.34109	-101.7625694	-1342.103659	LGG
TCGA-DB-5278-01	-1132.453436	-659.8909972	-1792.344433	LGG
TCGA-E1-A7YS-01	-1895.990454	-1039.900125	-2935.890579	LGG
TCGA-HT-7695-01	-1377.797622	-1015.319523	-2393.117144	LGG
TCGA-DU-7012-01	383.2156371	1621.772432	2004.988069	LGG
TCGA-HT-7879-01	-971.5974161	-92.6454964	-1064.242912	LGG
TCGA-DU-A7TC-01	-1471.966701	-789.2861712	-2261.252873	LGG
TCGA-HT-7680-01	-472.2911054	574.6711532	102.3800479	LGG
TCGA-DB-A4X9-01	-1467.328146	-458.306009	-1925.634155	LGG
TCGA-TQ-A7RI-01	-1424.325847	-377.7291474	-1802.054995	LGG
TCGA-TM-A7CA-01	-1530.428357	-706.2652148	-2236.693571	LGG
TCGA-QH-A86X-01	-1524.842304	-697.896255	-2222.738559	LGG
TCGA-DU-A76R-01	-1085.8196	-685.0779368	-1770.897536	LGG
TCGA-DH-5144-01	-1544.018517	-704.1984183	-2248.216935	LGG
TCGA-E1-A7Z2-01	-1353.597986	-905.8651526	-2259.463138	LGG
TCGA-DU-A5TP-01	-731.5314025	1256.51429	524.9828872	LGG
TCGA-FG-8187-01	-1127.766026	-348.1258922	-1475.891918	LGG
TCGA-E1-5304-01	-1912.769379	-1280.680565	-3193.449944	LGG
TCGA-CS-4943-01	-1106.139745	-162.5145859	-1268.654331	LGG
TCGA-DH-5140-01	-1082.707115	-605.3531004	-1688.060215	LGG
TCGA-TM-A7CF-01	-1579.091656	-1028.070893	-2607.162548	LGG
TCGA-DH-A7US-01	-1441.459249	-544.7925798	-1986.251829	LGG
TCGA-HT-A61B-01	-556.0199173	1209.092577	653.0726601	LGG
TCGA-E1-A7Z6-01	-1144.794088	-245.9029079	-1390.696996	LGG
TCGA-HT-7857-01	685.5293074	2128.892655	2814.421962	LGG
TCGA-E1-5319-01	-1058.564516	-270.8683247	-1329.432841	LGG
TCGA-DU-A5TS-01	-1222.272786	-172.2843734	-1394.55716	LGG
TCGA-DU-6392-01	-559.3219002	214.9834692	-344.338431	LGG
TCGA-QH-A6CU-01	-909.9137195	95.6301239	-814.2835956	LGG
TCGA-DU-6404-01	-919.5416221	-361.0498639	-1280.591486	LGG
TCGA-VW-A8FI-01	-1029.945648	323.2495695	-706.6960789	LGG
TCGA-HT-A74L-01	-1298.284972	-204.7317998	-1503.016772	LGG
TCGA-P5-A5EZ-01	-942.7066664	238.773408	-703.9332584	LGG
TCGA-S9-A89Z-01	-577.3552782	758.266781	180.9115028	LGG
TCGA-S9-A6TZ-01	-922.6595514	25.2723668	-897.3871846	LGG
TCGA-FG-5963-01	-416.8368731	1079.299946	662.4630731	LGG
TCGA-HT-A61A-01	-1287.982964	-976.8707142	-2264.853678	LGG
TCGA-S9-A89V-01	-967.9852434	-3.0239663	-971.0092097	LGG
TCGA-DB-A64W-01	-1885.992527	-1655.920386	-3541.912913	LGG
TCGA-FG-A4MX-01	-1411.25532	-230.8621923	-1642.117512	LGG
TCGA-P5-A72Z-01	-1713.870789	-1077.44683	-2791.317619	LGG
TCGA-HT-8114-01	-436.8337591	783.5637398	346.7299807	LGG
TCGA-HT-7881-01	-1542.713554	-1229.193774	-2771.907328	LGG
TCGA-CS-4944-01	-881.4259012	120.1981297	-761.2277715	LGG
TCGA-S9-A7QX-01	-1303.573336	144.0830565	-1159.490279	LGG
TCGA-DU-A7TG-01	-1021.573972	-502.1976131	-1523.771585	LGG
TCGA-DU-5874-01	-1614.833779	-1112.373949	-2727.207728	LGG
TCGA-TQ-A8XE-01	-1431.283292	-329.9970002	-1761.280292	LGG
TCGA-DU-7300-01	-994.3242711	-419.9209118	-1414.245183	LGG
TCGA-HT-7694-01	-1506.703878	-1157.968994	-2664.672872	LGG
TCGA-HT-7471-01	-759.9943862	366.0316761	-393.9627101	LGG
TCGA-DB-A4XD-01	-1335.35232	-463.9542305	-1799.30655	LGG
TCGA-TQ-A7RK-01	-1526.982961	-663.7947749	-2190.777736	LGG
TCGA-HT-7475-01	-1621.404061	-1057.754	-2679.158061	LGG
TCGA-TQ-A7RO-01	-1570.670985	-760.5952892	-2331.266275	LGG
TCGA-HT-7902-01	-1265.031951	-384.7615468	-1649.793498	LGG
TCGA-FG-A711-01	-1585.515037	-476.6689074	-2062.183945	LGG
TCGA-DB-5276-01	-474.0549287	525.5421914	51.4872628	LGG
TCGA-P5-A730-01	-1231.172681	-708.8299812	-1940.002662	LGG
TCGA-E1-A7YD-01	-1162.809605	-283.4627137	-1446.272319	LGG
TCGA-HT-A74O-01	-642.5476376	934.6659217	292.1182841	LGG
TCGA-HT-8015-01	-764.146359	-123.6029203	-887.7492794	LGG
TCGA-HT-A74J-01	-1342.884508	-198.889498	-1541.774006	LGG
TCGA-DH-A669-01	-1228.149175	-51.3727587	-1279.521933	LGG
TCGA-HT-A617-01	-310.8404871	737.7471402	426.9066531	LGG
TCGA-HT-7605-01	-1241.230724	-782.4685805	-2023.699304	LGG
TCGA-S9-A6WO-01	-1175.208408	277.545563	-897.662845	LGG
TCGA-QH-A6CX-01	-801.7038755	348.8445456	-452.8593299	LGG
TCGA-P5-A5F4-01	-1438.779809	-1012.004723	-2450.784531	LGG
TCGA-DU-A76K-01	-1282.947383	-1229.834392	-2512.781774	LGG
TCGA-VM-A8CH-01	-1010.842864	239.491247	-771.3516169	LGG
TCGA-HT-7609-01	-1081.64254	150.6800631	-930.9624768	LGG
TCGA-QH-A6X4-01	-1750.11735	-689.6700734	-2439.787424	LGG
TCGA-DH-A7UV-01	-1188.0071	-9.197753	-1197.204853	LGG
TCGA-TM-A7C3-01	-1135.48561	-637.6200359	-1773.105646	LGG
TCGA-S9-A6WG-01	74.0662609	778.5539965	852.6202574	LGG
TCGA-FG-6690-01	-978.9493817	254.4847601	-724.4646216	LGG
TCGA-DU-8167-01	-576.9939313	407.5645465	-169.4293848	LGG
TCGA-QH-A65X-01	-1056.822429	-141.9552521	-1198.777681	LGG
TCGA-P5-A780-01	-848.9538536	20.5792947	-828.3745588	LGG
TCGA-E1-5302-01	-789.1087933	450.245182	-338.8636113	LGG
TCGA-HW-A5KJ-01	-1569.223029	-789.6163631	-2358.839392	LGG
TCGA-R8-A6MO-01	-1339.023387	-171.2212116	-1510.244599	LGG
TCGA-FG-7636-01	-1365.763857	-301.3125138	-1667.076371	LGG
TCGA-CS-6290-01	-538.3044749	1186.771118	648.4666436	LGG
TCGA-DU-5847-01	-477.3417869	858.4332627	381.0914758	LGG
TCGA-DU-6406-01	-966.9524932	122.6915864	-844.2609067	LGG
TCGA-TM-A84B-01	-1082.493801	-762.8113408	-1845.305142	LGG
TCGA-DU-A76O-01	-1012.774814	728.0692882	-284.7055254	LGG
TCGA-DD-AAW0-01	-278.4140569	937.906483	659.4924261	LIHC
TCGA-DD-AACA-01	-1227.827931	-251.9888546	-1479.816786	LIHC
TCGA-K7-AAU7-01	-542.6984992	557.1981851	14.4996859	LIHC
TCGA-RC-A7SH-01	-1352.178263	-457.8924821	-1810.070746	LIHC
TCGA-CC-A3MA-01	-712.5495037	-108.7646462	-821.31415	LIHC
TCGA-RC-A7SB-01	-1175.473099	-35.2193982	-1210.692497	LIHC
TCGA-DD-AAVZ-01	-937.9339401	12.5459946	-925.3879455	LIHC
TCGA-ED-A627-01	447.3897605	1790.21118	2237.600941	LIHC
TCGA-DD-AAVV-01	-149.5867896	1297.112578	1147.525788	LIHC
TCGA-BC-4073-01	-305.3899638	1748.843069	1443.453105	LIHC
TCGA-QA-A7B7-01	-1463.614239	-94.6467848	-1558.261024	LIHC
TCGA-HP-A5N0-01	-55.5386732	469.5753795	414.0367063	LIHC
TCGA-DD-AAEI-01	-841.6613006	640.6545917	-201.0067088	LIHC
TCGA-DD-AACT-01	-536.7764495	845.4244779	308.6480284	LIHC
TCGA-DD-A39V-01	-549.7150738	1297.406489	747.6914148	LIHC
TCGA-ZP-A9D2-01	-770.9816103	168.0714199	-602.9101904	LIHC
TCGA-DD-A73B-01	-1301.914772	-431.743389	-1733.658161	LIHC
TCGA-FV-A4ZP-01	-858.5399634	1111.27033	252.7303662	LIHC
TCGA-DD-AACS-01	-1367.634417	-440.5614832	-1808.195901	LIHC
TCGA-DD-A4NK-01	-866.061099	-143.8435869	-1009.904686	LIHC
TCGA-CC-5261-01	-188.6989525	990.3203434	801.6213909	LIHC
TCGA-DD-AACX-01	-1410.601894	95.837549	-1314.764345	LIHC
TCGA-DD-AAE0-01	-852.3865365	31.7717543	-820.6147821	LIHC
TCGA-DD-AADA-01	-410.5068102	920.861747	510.3549368	LIHC
TCGA-DD-A1EI-01	-265.6963349	427.8339332	162.1375983	LIHC
TCGA-BC-A5W4-01	-1563.448858	-664.8121182	-2228.260976	LIHC
TCGA-BC-A10T-01	-108.0671588	146.9610774	38.8939186	LIHC
TCGA-CC-A7IH-01	-1115.658315	-478.4419552	-1594.10027	LIHC
TCGA-DD-A4NG-01	-1000.891569	368.7529018	-632.1386675	LIHC
TCGA-WJ-A86L-01	-1471.039725	-274.7336051	-1745.77333	LIHC
TCGA-DD-A4ND-01	362.2791728	1063.724095	1426.003268	LIHC
TCGA-2Y-A9H2-01	-1111.713134	497.6692737	-614.0438599	LIHC
TCGA-DD-AAVW-01	-40.3859434	721.9482057	681.5622623	LIHC
TCGA-EP-A2KC-01	-975.8948157	102.3302842	-873.5645315	LIHC
TCGA-CC-A7IL-01	-1653.684309	-566.4780712	-2220.162381	LIHC
TCGA-DD-A4NS-01	306.7174937	1145.057162	1451.774655	LIHC
TCGA-DD-AADI-01	-326.2132499	1447.56406	1121.350811	LIHC
TCGA-CC-A7IG-01	-1048.126162	362.7892571	-685.3369046	LIHC
TCGA-MR-A8JO-01	522.1434208	1291.754427	1813.897848	LIHC
TCGA-5R-AA1C-01	-990.1932231	251.5616112	-738.6316119	LIHC
TCGA-G3-AAV1-01	-982.4123633	-95.6122409	-1078.024604	LIHC
TCGA-BC-A10X-01	113.2593522	751.3979799	864.6573321	LIHC
TCGA-ZS-A9CF-01	-1019.96755	279.2262457	-740.741304	LIHC
TCGA-DD-AACN-01	-500.2027315	294.8342204	-205.3685111	LIHC
TCGA-RC-A7S9-01	-1281.548178	412.2932188	-869.254959	LIHC
TCGA-DD-AA3A-01	-1596.679053	-76.5572571	-1673.23631	LIHC
TCGA-K7-A5RG-01	-373.6931088	2417.985639	2044.29253	LIHC
TCGA-RC-A7SF-01	-1102.412007	219.8278405	-882.5841668	LIHC
TCGA-MR-A520-01	-890.1404383	152.0111893	-738.129249	LIHC
TCGA-ZS-A9CE-01	-1278.949839	-566.2389346	-1845.188773	LIHC
TCGA-ED-A7PZ-01	-1619.9697	-593.8533241	-2213.823025	LIHC
TCGA-G3-AAV0-01	-913.811811	154.1231848	-759.6886262	LIHC
TCGA-DD-AAD8-01	-1058.285701	27.5986456	-1030.687056	LIHC
TCGA-DD-AACU-01	-891.3448576	320.0496753	-571.2951823	LIHC
TCGA-G3-AAV3-01	-509.4454381	1256.4784	747.0329614	LIHC
TCGA-DD-AADO-01	-897.1642422	1324.344987	427.1807447	LIHC
TCGA-G3-A3CJ-01	-910.5157949	192.5189619	-717.9968329	LIHC
TCGA-DD-A73C-01	-389.0312432	113.6661717	-275.3650714	LIHC
TCGA-G3-A25X-01	-278.3499429	1359.5758	1081.225857	LIHC
TCGA-BD-A2L6-01	-803.1071438	311.9008713	-491.2062725	LIHC
TCGA-DD-A11D-01	-839.2555372	-47.3255436	-886.5810808	LIHC
TCGA-DD-AACK-01	-1230.359279	68.4721767	-1161.887102	LIHC
TCGA-DD-A118-01	-581.0544675	-9.8304175	-590.8848851	LIHC
TCGA-G3-AAV7-01	-862.3478949	719.3374748	-143.0104201	LIHC
TCGA-DD-A4NI-01	-372.1566395	903.3674788	531.2108393	LIHC
TCGA-DD-AADL-01	-1364.027812	-399.7459706	-1763.773783	LIHC
TCGA-CC-A5UD-01	-1306.94741	-248.175598	-1555.123008	LIHC
TCGA-DD-AAE6-01	-1693.859513	-872.7909865	-2566.650499	LIHC
TCGA-DD-AAD3-01	-207.4439799	557.9115315	350.4675517	LIHC
TCGA-ED-A97K-01	-553.5841552	464.1852974	-89.3988577	LIHC
TCGA-BC-A69H-01	-929.9620918	817.0275986	-112.9344932	LIHC
TCGA-EP-A2KA-01	-918.824659	1323.146099	404.3214395	LIHC
TCGA-DD-AAE2-01	-404.0461189	783.955954	379.9098351	LIHC
TCGA-KR-A7K8-01	-334.3121162	1490.064655	1155.752539	LIHC
TCGA-CC-A7IE-01	-846.5246877	1124.549199	278.0245111	LIHC
TCGA-DD-AACJ-01	-1375.041606	-96.1484727	-1471.190078	LIHC
TCGA-4R-AA8I-01	-923.3487118	80.1225146	-843.2261972	LIHC
TCGA-ED-A7PX-01	-252.6857871	276.7955851	24.109798	LIHC
TCGA-CC-A5UC-01	-447.6379907	357.6949755	-89.9430153	LIHC
TCGA-MI-A75C-01	-1541.762564	515.1506647	-1026.611899	LIHC
TCGA-DD-A3A1-01	-1155.718745	754.4061781	-401.3125667	LIHC
TCGA-UB-A7MB-01	-1375.151179	-535.8509235	-1911.002103	LIHC
TCGA-ZS-A9CD-01	-463.9089977	557.7960991	93.8871014	LIHC
TCGA-G3-A3CK-01	-889.3643555	627.3429471	-262.0214084	LIHC
TCGA-BC-A217-01	-1190.630293	536.1490321	-654.4812607	LIHC
TCGA-DD-A3A9-01	-232.2484785	810.7098066	578.4613281	LIHC
TCGA-DD-A119-01	-492.1159259	267.0584895	-225.0574364	LIHC
TCGA-G3-A25V-01	-144.7854304	1049.598083	904.8126529	LIHC
TCGA-DD-AACI-01	-302.7602517	1715.518862	1412.758611	LIHC
TCGA-UB-A7ME-01	-642.6050739	1042.71782	400.1127458	LIHC
TCGA-FV-A4ZQ-01	-1128.656372	1682.520537	553.8641643	LIHC
TCGA-EP-A26S-01	-999.9916685	-308.7532697	-1308.744938	LIHC
TCGA-2Y-A9H4-01	-915.3654529	468.1831312	-447.1823218	LIHC
TCGA-DD-AAVR-01	159.3265977	1504.211522	1663.53812	LIHC
TCGA-HP-A5MZ-01	331.897389	1395.745428	1727.642817	LIHC
TCGA-2Y-A9GX-01	397.9853662	1526.949054	1924.93442	LIHC
TCGA-DD-AADQ-01	-1277.51304	441.9330505	-835.5799892	LIHC
TCGA-BC-A69I-01	-425.8292947	375.4566962	-50.3725985	LIHC
TCGA-ED-A7XP-01	-589.2886266	386.0437255	-203.2449011	LIHC
TCGA-2Y-A9GW-01	-204.317907	1334.240741	1129.922834	LIHC
TCGA-DD-A4NQ-01	-1083.289063	568.2612421	-515.0278211	LIHC
TCGA-G3-A25S-01	-1098.615701	542.6061182	-556.0095823	LIHC
TCGA-ED-A4XI-01	-62.9175811	1036.010226	973.0926444	LIHC
TCGA-DD-AAW3-01	-1033.863116	-400.7267964	-1434.589913	LIHC
TCGA-BD-A3ER-01	-121.57898	496.5648978	374.9859178	LIHC
TCGA-DD-AAVY-01	-1320.968634	-356.7852354	-1677.753869	LIHC
TCGA-2Y-A9H6-01	-249.8008966	960.4166855	710.615789	LIHC
TCGA-FV-A2QR-01	-409.9847665	162.1580971	-247.8266695	LIHC
TCGA-ED-A66X-01	72.2577456	820.228846	892.4865915	LIHC
TCGA-DD-AACH-01	-947.5563155	254.2954879	-693.2608276	LIHC
TCGA-DD-A1EE-01	-1236.586635	-277.7323789	-1514.319014	LIHC
TCGA-DD-AACW-01	-1248.713129	119.3665047	-1129.346625	LIHC
TCGA-DD-AACC-01	-41.6889658	2463.97142	2422.282454	LIHC
TCGA-DD-A1EF-01	-880.6702903	539.6743983	-340.9958919	LIHC
TCGA-DD-A73A-01	-1068.519185	721.2894381	-347.2297467	LIHC
TCGA-BC-A10S-01	-165.2631171	1040.566455	875.3033379	LIHC
TCGA-DD-A114-01	-53.796986	1695.716492	1641.919506	LIHC
TCGA-DD-AACO-01	-576.434692	811.9946356	235.5599436	LIHC
TCGA-G3-A3CI-01	-555.6575207	824.3539377	268.696417	LIHC
TCGA-DD-AAEE-01	-1133.617954	-295.9983603	-1429.616315	LIHC
TCGA-DD-A1EB-01	-735.4322097	40.4846111	-694.9475987	LIHC
TCGA-DD-AADB-01	-1035.197559	1128.7474	93.549841	LIHC
TCGA-DD-AADC-01	-1231.403002	-151.6286503	-1383.031652	LIHC
TCGA-2Y-A9H1-01	-935.5125522	1033.972983	98.4604307	LIHC
TCGA-ZP-A9CY-01	-320.1399862	503.0190816	182.8790954	LIHC
TCGA-DD-AAVP-01	-788.1539167	39.509513	-748.6444037	LIHC
TCGA-CC-5262-01	5.0221047	1082.198569	1087.220674	LIHC
TCGA-ES-A2HS-01	-613.2480663	-49.3783229	-662.6263891	LIHC
TCGA-G3-A7M9-01	-1552.374054	-374.1172369	-1926.49129	LIHC
TCGA-5C-A9VG-01	-655.8860211	-315.3326428	-971.2186639	LIHC
TCGA-BC-A8YO-01	-1100.101571	1086.124859	-13.9767125	LIHC
TCGA-2Y-A9H3-01	-337.7415382	1621.825934	1284.084396	LIHC
TCGA-UB-A7MA-01	-1039.316354	-72.0823634	-1111.398717	LIHC
TCGA-FV-A496-01	-1484.465259	-634.3630998	-2118.828358	LIHC
TCGA-DD-AAEH-01	-363.2911688	1364.193951	1000.902782	LIHC
TCGA-DD-A3A3-01	-1469.259464	196.6213296	-1272.638135	LIHC
TCGA-CC-A9FW-01	-1476.883108	101.0122486	-1375.870859	LIHC
TCGA-YA-A8S7-01	-50.4387804	1634.212005	1583.773225	LIHC
TCGA-ZP-A9D4-01	-1153.720917	-292.1324704	-1445.853388	LIHC
TCGA-ED-A7XO-01	-355.678945	674.8873271	319.2083821	LIHC
TCGA-DD-A4NE-01	-907.170368	-265.4321874	-1172.602555	LIHC
TCGA-ZP-A9D0-01	-922.2059433	-273.681117	-1195.88706	LIHC
TCGA-CC-A8HV-01	-1282.796115	-431.3868663	-1714.182981	LIHC
TCGA-FV-A495-01	-94.3741954	1201.857982	1107.483787	LIHC
TCGA-DD-AACY-01	-919.1737752	205.1615971	-714.0121782	LIHC
TCGA-DD-AADW-01	-742.5834207	-379.2956819	-1121.879103	LIHC
TCGA-ED-A459-01	-981.7472328	458.6839658	-523.063267	LIHC
TCGA-ED-A7PY-01	-1377.383182	-300.5694141	-1677.952596	LIHC
TCGA-FV-A3I1-01	-606.9024469	792.3840345	185.4815876	LIHC
TCGA-CC-A3M9-01	658.5902656	2737.648762	3396.239027	LIHC
TCGA-G3-A25Z-01	-609.0060128	321.2954704	-287.7105424	LIHC
TCGA-2Y-A9H0-01	-1229.080619	672.5200011	-556.5606182	LIHC
TCGA-DD-AADD-01	-1608.786939	-152.888394	-1761.675333	LIHC
TCGA-DD-A4NF-01	-1035.863697	-444.9254758	-1480.789173	LIHC
TCGA-DD-A1EL-01	-1474.895425	136.4129034	-1338.482521	LIHC
TCGA-KR-A7K0-01	-707.0724749	208.7727475	-498.2997274	LIHC
TCGA-G3-A5SM-01	-169.070892	885.2887032	716.2178112	LIHC
TCGA-DD-A11C-01	-273.0199398	356.6848964	83.6649566	LIHC
TCGA-BC-A10Q-01	-885.8871032	165.2537728	-720.6333303	LIHC
TCGA-DD-A4NB-01	713.79329	799.3105928	1513.103883	LIHC
TCGA-BC-A10Z-01	-1614.526668	-799.1536746	-2413.680342	LIHC
TCGA-FV-A3R3-01	158.3726124	747.7613818	906.1339943	LIHC
TCGA-O8-A75V-01	-432.5349147	1031.375912	598.8409969	LIHC
TCGA-MI-A75H-01	-659.0786847	911.624227	252.5455423	LIHC
TCGA-NI-A8LF-01	-629.186198	0.3230663	-628.8631316	LIHC
TCGA-DD-AADG-01	-1191.545995	-464.6520829	-1656.198078	LIHC
TCGA-DD-AADR-01	-952.5750569	443.1217348	-509.4533221	LIHC
TCGA-DD-AAE1-01	-1231.607042	253.4165166	-978.1905252	LIHC
TCGA-MI-A75G-01	-1222.449188	-377.4418537	-1599.891042	LIHC
TCGA-CC-A7IF-01	-1189.954987	-398.4887306	-1588.443717	LIHC
TCGA-DD-A3A5-01	-781.6464984	89.6433258	-692.0031726	LIHC
TCGA-GJ-A3OU-01	621.4520871	2466.300882	3087.75297	LIHC
TCGA-WX-AA47-01	-1543.411379	-472.7488758	-2016.160255	LIHC
TCGA-CC-A7IJ-01	586.2924097	1790.427932	2376.720342	LIHC
TCGA-G3-AAV2-01	-926.2952376	2.9074285	-923.3878091	LIHC
TCGA-BC-A3KF-01	-968.5978019	-150.7160454	-1119.313847	LIHC
TCGA-DD-AAC8-01	-1086.049575	341.3092224	-744.7403523	LIHC
TCGA-DD-AADV-01	-615.9390148	96.9972023	-518.9418126	LIHC
TCGA-WQ-A9G7-01	-1386.46882	-295.6617723	-1682.130592	LIHC
TCGA-ZS-A9CG-01	-873.5511342	27.3136705	-846.2374637	LIHC
TCGA-DD-AAD6-01	-1518.186155	-15.5577171	-1533.743873	LIHC
TCGA-FV-A3I0-01	-648.735303	311.882441	-336.852862	LIHC
TCGA-G3-A3CH-01	-587.646766	505.493303	-82.153463	LIHC
TCGA-LG-A6GG-01	-1227.234106	-132.8957138	-1360.12982	LIHC
TCGA-BD-A3EP-01	-78.513718	1329.666079	1251.152361	LIHC
TCGA-DD-AADM-01	-695.8745917	409.0645378	-286.8100539	LIHC
TCGA-CC-5258-01	-792.2063501	541.1497225	-251.0566276	LIHC
TCGA-DD-A3A6-01	485.3980075	1202.194667	1687.592674	LIHC
TCGA-CC-A8HS-01	-1323.220896	-451.7778821	-1774.998778	LIHC
TCGA-UB-AA0U-01	-198.6980657	655.6340391	456.9359733	LIHC
TCGA-G3-A25Y-01	-364.1913483	528.1694723	163.978124	LIHC
TCGA-5C-AAPD-01	-468.2432309	1566.530274	1098.287043	LIHC
TCGA-K7-A6G5-01	-513.5341207	755.5474236	242.013303	LIHC
TCGA-DD-A116-01	-751.2223883	382.3540995	-368.8682888	LIHC
TCGA-G3-AAV5-01	-1234.505236	-1.0066834	-1235.511919	LIHC
TCGA-DD-A11B-01	-1045.156658	-345.4312137	-1390.587871	LIHC
TCGA-G3-A5SK-01	-480.4831773	871.4730502	390.9898729	LIHC
TCGA-DD-AAD5-01	-1082.874929	715.336173	-367.538756	LIHC
TCGA-DD-A73E-01	-1322.331481	-798.5470484	-2120.87853	LIHC
TCGA-DD-AADJ-01	-1137.23224	381.6546424	-755.577598	LIHC
TCGA-DD-A4NH-01	-785.5116429	847.5808462	62.0692033	LIHC
TCGA-UB-AA0V-01	-132.3990892	515.0479086	382.6488194	LIHC
TCGA-DD-A4NL-01	-409.7667806	306.9345219	-102.8322586	LIHC
TCGA-EP-A3JL-01	-222.2529034	1212.99186	990.7389563	LIHC
TCGA-DD-AAD1-01	-24.0355193	1216.990757	1192.955237	LIHC
TCGA-DD-AADF-01	-1211.549733	221.4936519	-990.0560814	LIHC
TCGA-XR-A8TC-01	-973.7458007	-286.2324308	-1259.978232	LIHC
TCGA-DD-AAE3-01	-350.8214406	277.2173251	-73.6041154	LIHC
TCGA-RC-A6M4-01	-1411.710355	-688.3159996	-2100.026354	LIHC
TCGA-G3-A7M7-01	-956.4171699	-138.0990438	-1094.516214	LIHC
TCGA-CC-A3MB-01	-1108.033927	-22.9052139	-1130.939141	LIHC
TCGA-XR-A8TG-01	-698.7239575	176.8578547	-521.8661029	LIHC
TCGA-EP-A2KB-01	-1276.381903	-48.004296	-1324.386199	LIHC
TCGA-T1-A6J8-01	-705.6278039	100.4206826	-605.2071213	LIHC
TCGA-CC-A123-01	-915.9322619	320.0752908	-595.8569711	LIHC
TCGA-DD-A73G-01	-799.6014225	545.7667465	-253.834676	LIHC
TCGA-DD-AAEB-01	-862.8140514	323.6791279	-539.1349235	LIHC
TCGA-CC-5263-01	-1001.723843	526.9082965	-474.8155467	LIHC
TCGA-UB-A7MC-01	-1506.779696	-541.374421	-2048.154117	LIHC
TCGA-ED-A8O6-01	-1115.637956	-40.5014238	-1156.13938	LIHC
TCGA-MI-A75E-01	-349.40619	812.2190243	462.8128343	LIHC
TCGA-XR-A8TD-01	174.3013896	1751.618658	1925.920048	LIHC
TCGA-DD-A3A7-01	-1224.019639	268.4125503	-955.6070888	LIHC
TCGA-DD-AACP-01	-1696.288149	-333.189266	-2029.477415	LIHC
